question_id,image_id,question,semantic_type,true_answer,pipeline,prediction,prediction_norm,exact_correct,lenient_correct,tokens_tiktoken,latency_ms,sst_prompt,reasoning_prompt
10890097,2378087,Are there any plates to the left of the cheese pizza?,rel,no,full_sst_mistral,No,no,1,1,615,8130.467625000165,"Objects: plate, bubbles, table, shirt, napkin, floor, placemat, basil, cheese, pizza, ice cubes, person, glass, knife, leaves, bread, fork, pepperoni
Counts: plate: 3, pizza: 2, fork: 2
Attributes: napkin: white, floor: wood, plate: white, glass: clear, knife: silver, leaves: green, plate: round, pepperoni: large, fork: silver
Relations: plate to the left of fork, plate near fork, plate to the left of bread, plate to the left of knife, plate to the left of plate, bubbles to the left of cheese, shirt to the left of floor, shirt to the left of glass, shirt to the left of ice cubes, floor to the right of glass, floor to the right of shirt, floor to the right of person, floor to the right of ice cubes, placemat to the right of pepperoni, placemat under plate, placemat below plate, basil on pizza, cheese to the right of bubbles, cheese to the left of bread, cheese to the left of plate, cheese on pizza, pizza on table, pizza with pepperoni, pizza on plate, plate above placemat, ice cubes in glass, ice cubes to the right of person, ice cubes to the right of shirt, ice cubes to the left of floor, person at table, person holding glass, person to the left of knife, person to the left of glass, person to the left of ice cubes, person to the left of floor, person to the left of fork, glass to the left of floor, glass to the right of person, glass with ice cubes, glass to the right of shirt, knife to the right of pizza, knife on plate, knife to the right of plate, knife to the right of person, knife next to fork, knife near fork, bread to the right of plate, bread to the right of cheese, bread to the right of pizza, pizza with basil, pizza with cheese, pizza to the left of bread, pizza to the left of knife, pizza to the left of plate, pizza to the right of fork, pizza near fork, pizza to the left of fork, plate to the right of cheese, plate to the right of plate, plate to the right of pizza, fork to the right of person, fork on plate, fork to the right of plate, fork to the right of pizza, fork near knife, pepperoni on pizza, pepperoni to the left of placemat, fork next to plate, fork next to pizza, fork on napkin, fork to the left of pizza
Text: ","You are answering a visual question using only the structured scene information below.

Structured scene:
Objects: plate, bubbles, table, shirt, napkin, floor, placemat, basil, cheese, pizza, ice cubes, person, glass, knife, leaves, bread, fork, pepperoni
Counts: plate: 3, pizza: 2, fork: 2
Attributes: napkin: white, floor: wood, plate: white, glass: clear, knife: silver, leaves: green, plate: round, pepperoni: large, fork: silver
Relations: plate to the left of fork, plate near fork, plate to the left of bread, plate to the left of knife, plate to the left of plate, bubbles to the left of cheese, shirt to the left of floor, shirt to the left of glass, shirt to the left of ice cubes, floor to the right of glass, floor to the right of shirt, floor to the right of person, floor to the right of ice cubes, placemat to the right of pepperoni, placemat under plate, placemat below plate, basil on pizza, cheese to the right of bubbles, cheese to the left of bread, cheese to the left of plate, cheese on pizza, pizza on table, pizza with pepperoni, pizza on plate, plate above placemat, ice cubes in glass, ice cubes to the right of person, ice cubes to the right of shirt, ice cubes to the left of floor, person at table, person holding glass, person to the left of knife, person to the left of glass, person to the left of ice cubes, person to the left of floor, person to the left of fork, glass to the left of floor, glass to the right of person, glass with ice cubes, glass to the right of shirt, knife to the right of pizza, knife on plate, knife to the right of plate, knife to the right of person, knife next to fork, knife near fork, bread to the right of plate, bread to the right of cheese, bread to the right of pizza, pizza with basil, pizza with cheese, pizza to the left of bread, pizza to the left of knife, pizza to the left of plate, pizza to the right of fork, pizza near fork, pizza to the left of fork, plate to the right of cheese, plate to the right of plate, plate to the right of pizza, fork to the right of person, fork on plate, fork to the right of plate, fork to the right of pizza, fork near knife, pepperoni on pizza, pepperoni to the left of placemat, fork next to plate, fork next to pizza, fork on napkin, fork to the left of pizza
Text: 

Question:
Are there any plates to the left of the cheese pizza?

Rules:
- Answer using only the structured scene information.
- Give only the final answer.
- Do not explain.
- If the answer is not available, answer unknown.

Final answer:"
10890097,2378087,Are there any plates to the left of the cheese pizza?,rel,no,keyword_filtered_sst_mistral,No,no,1,1,282,3872.531291002815,"Objects: table, bubbles, plate, pepperoni, placemat, cheese, knife, bread, pizza, fork, basil
Counts: plate: 3, pizza: 2, fork: 2
Attributes: plate: white, knife: silver, plate: round, pepperoni: large, fork: silver
Relations: plate to the left of fork, plate near fork, plate to the left of bread, plate to the left of knife, plate to the left of plate, bubbles to the left of cheese, placemat under plate, placemat below plate, basil on pizza, cheese to the right of bubbles, cheese to the left of bread, cheese to the left of plate, cheese on pizza, pizza on table, pizza with pepperoni, pizza on plate, plate above placemat, knife to the right of pizza, knife on plate, knife to the right of plate, bread to the right of plate, bread to the right of cheese, bread to the right of pizza, pizza with basil, pizza with cheese
Text: ","You are answering a visual question using only the structured scene information below.

Structured scene:
Objects: table, bubbles, plate, pepperoni, placemat, cheese, knife, bread, pizza, fork, basil
Counts: plate: 3, pizza: 2, fork: 2
Attributes: plate: white, knife: silver, plate: round, pepperoni: large, fork: silver
Relations: plate to the left of fork, plate near fork, plate to the left of bread, plate to the left of knife, plate to the left of plate, bubbles to the left of cheese, placemat under plate, placemat below plate, basil on pizza, cheese to the right of bubbles, cheese to the left of bread, cheese to the left of plate, cheese on pizza, pizza on table, pizza with pepperoni, pizza on plate, plate above placemat, knife to the right of pizza, knife on plate, knife to the right of plate, bread to the right of plate, bread to the right of cheese, bread to the right of pizza, pizza with basil, pizza with cheese
Text: 

Question:
Are there any plates to the left of the cheese pizza?

Rules:
- Answer using only the structured scene information.
- Give only the final answer.
- Do not explain.
- If the answer is not available, answer unknown.

Final answer:"
10890097,2378087,Are there any plates to the left of the cheese pizza?,rel,no,compact_keyword_sst_mistral,Yes,yes,0,0,243,3410.304041004565,"obj: table, bubbles, plate, pepperoni, placemat, cheese, knife, bread, pizza, fork, basil | cnt: plate: 3, pizza: 2, fork: 2 | attr: plate: white, knife: silver, plate: round, pepperoni: large, fork: silver | rel: plate to the left of fork, plate near fork, plate to the left of bread, plate to the left of knife, plate to the left of plate, bubbles to the left of cheese, placemat under plate, placemat below plate, basil on pizza, cheese to the right of bubbles, cheese to the left of bread, cheese to the left of plate, cheese on pizza, pizza on table, pizza with pepperoni, pizza on plate, plate above placemat, knife to the right of pizza, knife on plate, knife to the right of plate, bread to the right of plate, bread to the right of cheese, bread to the right of pizza, pizza with basil, pizza with cheese","Scene: obj: table, bubbles, plate, pepperoni, placemat, cheese, knife, bread, pizza, fork, basil | cnt: plate: 3, pizza: 2, fork: 2 | attr: plate: white, knife: silver, plate: round, pepperoni: large, fork: silver | rel: plate to the left of fork, plate near fork, plate to the left of bread, plate to the left of knife, plate to the left of plate, bubbles to the left of cheese, placemat under plate, placemat below plate, basil on pizza, cheese to the right of bubbles, cheese to the left of bread, cheese to the left of plate, cheese on pizza, pizza on table, pizza with pepperoni, pizza on plate, plate above placemat, knife to the right of pizza, knife on plate, knife to the right of plate, bread to the right of plate, bread to the right of cheese, bread to the right of pizza, pizza with basil, pizza with cheese
Q: Are there any plates to the left of the cheese pizza?
Answer only with the final short answer. If unknown, say unknown.
A:"
10890097,2378087,Are there any plates to the left of the cheese pizza?,rel,no,objects_only_sst_mistral,Unknown,unknown,0,0,122,2140.3929160005646,"Objects: plate, bubbles, table, shirt, napkin, floor, placemat, basil, cheese, pizza, ice cubes, person, glass, knife, leaves, bread, fork, pepperoni
Counts: 
Attributes: 
Relations: 
Text: ","You are answering a visual question using only the structured scene information below.

Structured scene:
Objects: plate, bubbles, table, shirt, napkin, floor, placemat, basil, cheese, pizza, ice cubes, person, glass, knife, leaves, bread, fork, pepperoni
Counts: 
Attributes: 
Relations: 
Text: 

Question:
Are there any plates to the left of the cheese pizza?

Rules:
- Answer using only the structured scene information.
- Give only the final answer.
- Do not explain.
- If the answer is not available, answer unknown.

Final answer:"
10890097,2378087,Are there any plates to the left of the cheese pizza?,rel,no,no_relations_sst_mistral,unknown,unknown,0,0,173,1749.4027089996962,"Objects: plate, bubbles, table, shirt, napkin, floor, placemat, basil, cheese, pizza, ice cubes, person, glass, knife, leaves, bread, fork, pepperoni
Counts: plate: 3, pizza: 2, fork: 2
Attributes: napkin: white, floor: wood, plate: white, glass: clear, knife: silver, leaves: green, plate: round, pepperoni: large, fork: silver
Relations: 
Text: ","You are answering a visual question using only the structured scene information below.

Structured scene:
Objects: plate, bubbles, table, shirt, napkin, floor, placemat, basil, cheese, pizza, ice cubes, person, glass, knife, leaves, bread, fork, pepperoni
Counts: plate: 3, pizza: 2, fork: 2
Attributes: napkin: white, floor: wood, plate: white, glass: clear, knife: silver, leaves: green, plate: round, pepperoni: large, fork: silver
Relations: 
Text: 

Question:
Are there any plates to the left of the cheese pizza?

Rules:
- Answer using only the structured scene information.
- Give only the final answer.
- Do not explain.
- If the answer is not available, answer unknown.

Final answer:"
10890097,2378087,Are there any plates to the left of the cheese pizza?,rel,no,no_attributes_sst_mistral,No,no,1,1,578,7546.498875002726,"Objects: plate, bubbles, table, shirt, napkin, floor, placemat, basil, cheese, pizza, ice cubes, person, glass, knife, leaves, bread, fork, pepperoni
Counts: plate: 3, pizza: 2, fork: 2
Attributes: 
Relations: plate to the left of fork, plate near fork, plate to the left of bread, plate to the left of knife, plate to the left of plate, bubbles to the left of cheese, shirt to the left of floor, shirt to the left of glass, shirt to the left of ice cubes, floor to the right of glass, floor to the right of shirt, floor to the right of person, floor to the right of ice cubes, placemat to the right of pepperoni, placemat under plate, placemat below plate, basil on pizza, cheese to the right of bubbles, cheese to the left of bread, cheese to the left of plate, cheese on pizza, pizza on table, pizza with pepperoni, pizza on plate, plate above placemat, ice cubes in glass, ice cubes to the right of person, ice cubes to the right of shirt, ice cubes to the left of floor, person at table, person holding glass, person to the left of knife, person to the left of glass, person to the left of ice cubes, person to the left of floor, person to the left of fork, glass to the left of floor, glass to the right of person, glass with ice cubes, glass to the right of shirt, knife to the right of pizza, knife on plate, knife to the right of plate, knife to the right of person, knife next to fork, knife near fork, bread to the right of plate, bread to the right of cheese, bread to the right of pizza, pizza with basil, pizza with cheese, pizza to the left of bread, pizza to the left of knife, pizza to the left of plate, pizza to the right of fork, pizza near fork, pizza to the left of fork, plate to the right of cheese, plate to the right of plate, plate to the right of pizza, fork to the right of person, fork on plate, fork to the right of plate, fork to the right of pizza, fork near knife, pepperoni on pizza, pepperoni to the left of placemat, fork next to plate, fork next to pizza, fork on napkin, fork to the left of pizza
Text: ","You are answering a visual question using only the structured scene information below.

Structured scene:
Objects: plate, bubbles, table, shirt, napkin, floor, placemat, basil, cheese, pizza, ice cubes, person, glass, knife, leaves, bread, fork, pepperoni
Counts: plate: 3, pizza: 2, fork: 2
Attributes: 
Relations: plate to the left of fork, plate near fork, plate to the left of bread, plate to the left of knife, plate to the left of plate, bubbles to the left of cheese, shirt to the left of floor, shirt to the left of glass, shirt to the left of ice cubes, floor to the right of glass, floor to the right of shirt, floor to the right of person, floor to the right of ice cubes, placemat to the right of pepperoni, placemat under plate, placemat below plate, basil on pizza, cheese to the right of bubbles, cheese to the left of bread, cheese to the left of plate, cheese on pizza, pizza on table, pizza with pepperoni, pizza on plate, plate above placemat, ice cubes in glass, ice cubes to the right of person, ice cubes to the right of shirt, ice cubes to the left of floor, person at table, person holding glass, person to the left of knife, person to the left of glass, person to the left of ice cubes, person to the left of floor, person to the left of fork, glass to the left of floor, glass to the right of person, glass with ice cubes, glass to the right of shirt, knife to the right of pizza, knife on plate, knife to the right of plate, knife to the right of person, knife next to fork, knife near fork, bread to the right of plate, bread to the right of cheese, bread to the right of pizza, pizza with basil, pizza with cheese, pizza to the left of bread, pizza to the left of knife, pizza to the left of plate, pizza to the right of fork, pizza near fork, pizza to the left of fork, plate to the right of cheese, plate to the right of plate, plate to the right of pizza, fork to the right of person, fork on plate, fork to the right of plate, fork to the right of pizza, fork near knife, pepperoni on pizza, pepperoni to the left of placemat, fork next to plate, fork next to pizza, fork on napkin, fork to the left of pizza
Text: 

Question:
Are there any plates to the left of the cheese pizza?

Rules:
- Answer using only the structured scene information.
- Give only the final answer.
- Do not explain.
- If the answer is not available, answer unknown.

Final answer:"
10890097,2378087,Are there any plates to the left of the cheese pizza?,rel,no,caption_style_sst_mistral,Yes,yes,0,0,619,8629.347542002506,"The scene contains plate, bubbles, table, shirt, napkin, floor, placemat, basil, cheese, pizza, ice cubes, person, glass, knife, leaves, bread, fork, pepperoni. Object counts are: plate: 3, pizza: 2, fork: 2. Visible attributes include: napkin: white, floor: wood, plate: white, glass: clear, knife: silver, leaves: green, plate: round, pepperoni: large, fork: silver. Object relations include: plate to the left of fork, plate near fork, plate to the left of bread, plate to the left of knife, plate to the left of plate, bubbles to the left of cheese, shirt to the left of floor, shirt to the left of glass, shirt to the left of ice cubes, floor to the right of glass, floor to the right of shirt, floor to the right of person, floor to the right of ice cubes, placemat to the right of pepperoni, placemat under plate, placemat below plate, basil on pizza, cheese to the right of bubbles, cheese to the left of bread, cheese to the left of plate, cheese on pizza, pizza on table, pizza with pepperoni, pizza on plate, plate above placemat, ice cubes in glass, ice cubes to the right of person, ice cubes to the right of shirt, ice cubes to the left of floor, person at table, person holding glass, person to the left of knife, person to the left of glass, person to the left of ice cubes, person to the left of floor, person to the left of fork, glass to the left of floor, glass to the right of person, glass with ice cubes, glass to the right of shirt, knife to the right of pizza, knife on plate, knife to the right of plate, knife to the right of person, knife next to fork, knife near fork, bread to the right of plate, bread to the right of cheese, bread to the right of pizza, pizza with basil, pizza with cheese, pizza to the left of bread, pizza to the left of knife, pizza to the left of plate, pizza to the right of fork, pizza near fork, pizza to the left of fork, plate to the right of cheese, plate to the right of plate, plate to the right of pizza, fork to the right of person, fork on plate, fork to the right of plate, fork to the right of pizza, fork near knife, pepperoni on pizza, pepperoni to the left of placemat, fork next to plate, fork next to pizza, fork on napkin, fork to the left of pizza.","You are answering a visual question using only the structured scene information below.

Structured scene:
The scene contains plate, bubbles, table, shirt, napkin, floor, placemat, basil, cheese, pizza, ice cubes, person, glass, knife, leaves, bread, fork, pepperoni. Object counts are: plate: 3, pizza: 2, fork: 2. Visible attributes include: napkin: white, floor: wood, plate: white, glass: clear, knife: silver, leaves: green, plate: round, pepperoni: large, fork: silver. Object relations include: plate to the left of fork, plate near fork, plate to the left of bread, plate to the left of knife, plate to the left of plate, bubbles to the left of cheese, shirt to the left of floor, shirt to the left of glass, shirt to the left of ice cubes, floor to the right of glass, floor to the right of shirt, floor to the right of person, floor to the right of ice cubes, placemat to the right of pepperoni, placemat under plate, placemat below plate, basil on pizza, cheese to the right of bubbles, cheese to the left of bread, cheese to the left of plate, cheese on pizza, pizza on table, pizza with pepperoni, pizza on plate, plate above placemat, ice cubes in glass, ice cubes to the right of person, ice cubes to the right of shirt, ice cubes to the left of floor, person at table, person holding glass, person to the left of knife, person to the left of glass, person to the left of ice cubes, person to the left of floor, person to the left of fork, glass to the left of floor, glass to the right of person, glass with ice cubes, glass to the right of shirt, knife to the right of pizza, knife on plate, knife to the right of plate, knife to the right of person, knife next to fork, knife near fork, bread to the right of plate, bread to the right of cheese, bread to the right of pizza, pizza with basil, pizza with cheese, pizza to the left of bread, pizza to the left of knife, pizza to the left of plate, pizza to the right of fork, pizza near fork, pizza to the left of fork, plate to the right of cheese, plate to the right of plate, plate to the right of pizza, fork to the right of person, fork on plate, fork to the right of plate, fork to the right of pizza, fork near knife, pepperoni on pizza, pepperoni to the left of placemat, fork next to plate, fork next to pizza, fork on napkin, fork to the left of pizza.

Question:
Are there any plates to the left of the cheese pizza?

Rules:
- Answer using only the structured scene information.
- Give only the final answer.
- Do not explain.
- If the answer is not available, answer unknown.

Final answer:"
121021964,2329558,What is in the sky?,rel,clouds,full_sst_mistral,clouds,clouds,1,1,238,3259.1757499976666,"Objects: clouds, man, flag, deck, window, dock, boat, box, shirt, sky, rope
Counts: clouds: 5
Attributes: clouds: white, flag: blue, deck: upper, window: square, box: small, box: brown, sky: blue
Relations: clouds to the right of clouds, man to the left of dock, man to the right of rope, man watching boat, flag to the left of clouds, clouds to the left of clouds, clouds in sky, dock to the right of man, dock to the right of shirt, boat on dock, boat to the right of clouds, clouds to the left of boat, clouds to the right of flag, shirt to the left of dock, shirt to the right of rope, rope to the left of man, rope to the left of shirt
Text: ","You are answering a visual question using only the structured scene information below.

Structured scene:
Objects: clouds, man, flag, deck, window, dock, boat, box, shirt, sky, rope
Counts: clouds: 5
Attributes: clouds: white, flag: blue, deck: upper, window: square, box: small, box: brown, sky: blue
Relations: clouds to the right of clouds, man to the left of dock, man to the right of rope, man watching boat, flag to the left of clouds, clouds to the left of clouds, clouds in sky, dock to the right of man, dock to the right of shirt, boat on dock, boat to the right of clouds, clouds to the left of boat, clouds to the right of flag, shirt to the left of dock, shirt to the right of rope, rope to the left of man, rope to the left of shirt
Text: 

Question:
What is in the sky?

Rules:
- Answer using only the structured scene information.
- Give only the final answer.
- Do not explain.
- If the answer is not available, answer unknown.

Final answer:"
121021964,2329558,What is in the sky?,rel,clouds,keyword_filtered_sst_mistral,Clouds (5 white),clouds,1,1,94,1902.0095829982893,"Objects: sky, clouds
Counts: clouds: 5
Attributes: clouds: white, sky: blue
Relations: clouds in sky
Text: ","You are answering a visual question using only the structured scene information below.

Structured scene:
Objects: sky, clouds
Counts: clouds: 5
Attributes: clouds: white, sky: blue
Relations: clouds in sky
Text: 

Question:
What is in the sky?

Rules:
- Answer using only the structured scene information.
- Give only the final answer.
- Do not explain.
- If the answer is not available, answer unknown.

Final answer:"
121021964,2329558,What is in the sky?,rel,clouds,compact_keyword_sst_mistral,Clouds,clouds,1,1,55,1370.3178329960792,"obj: sky, clouds | cnt: clouds: 5 | attr: clouds: white, sky: blue | rel: clouds in sky","Scene: obj: sky, clouds | cnt: clouds: 5 | attr: clouds: white, sky: blue | rel: clouds in sky
Q: What is in the sky?
Answer only with the final short answer. If unknown, say unknown.
A:"
121021964,2329558,What is in the sky?,rel,clouds,objects_only_sst_mistral,clouds,clouds,1,1,98,2341.7119170044316,"Objects: clouds, man, flag, deck, window, dock, boat, box, shirt, sky, rope
Counts: 
Attributes: 
Relations: 
Text: ","You are answering a visual question using only the structured scene information below.

Structured scene:
Objects: clouds, man, flag, deck, window, dock, boat, box, shirt, sky, rope
Counts: 
Attributes: 
Relations: 
Text: 

Question:
What is in the sky?

Rules:
- Answer using only the structured scene information.
- Give only the final answer.
- Do not explain.
- If the answer is not available, answer unknown.

Final answer:"
121021964,2329558,What is in the sky?,rel,clouds,no_relations_sst_mistral,clouds,clouds,1,1,129,2063.7430410060915,"Objects: clouds, man, flag, deck, window, dock, boat, box, shirt, sky, rope
Counts: clouds: 5
Attributes: clouds: white, flag: blue, deck: upper, window: square, box: small, box: brown, sky: blue
Relations: 
Text: ","You are answering a visual question using only the structured scene information below.

Structured scene:
Objects: clouds, man, flag, deck, window, dock, boat, box, shirt, sky, rope
Counts: clouds: 5
Attributes: clouds: white, flag: blue, deck: upper, window: square, box: small, box: brown, sky: blue
Relations: 
Text: 

Question:
What is in the sky?

Rules:
- Answer using only the structured scene information.
- Give only the final answer.
- Do not explain.
- If the answer is not available, answer unknown.

Final answer:"
121021964,2329558,What is in the sky?,rel,clouds,no_attributes_sst_mistral,"clouds, flag","clouds, flag",0,0,211,2972.49912499683,"Objects: clouds, man, flag, deck, window, dock, boat, box, shirt, sky, rope
Counts: clouds: 5
Attributes: 
Relations: clouds to the right of clouds, man to the left of dock, man to the right of rope, man watching boat, flag to the left of clouds, clouds to the left of clouds, clouds in sky, dock to the right of man, dock to the right of shirt, boat on dock, boat to the right of clouds, clouds to the left of boat, clouds to the right of flag, shirt to the left of dock, shirt to the right of rope, rope to the left of man, rope to the left of shirt
Text: ","You are answering a visual question using only the structured scene information below.

Structured scene:
Objects: clouds, man, flag, deck, window, dock, boat, box, shirt, sky, rope
Counts: clouds: 5
Attributes: 
Relations: clouds to the right of clouds, man to the left of dock, man to the right of rope, man watching boat, flag to the left of clouds, clouds to the left of clouds, clouds in sky, dock to the right of man, dock to the right of shirt, boat on dock, boat to the right of clouds, clouds to the left of boat, clouds to the right of flag, shirt to the left of dock, shirt to the right of rope, rope to the left of man, rope to the left of shirt
Text: 

Question:
What is in the sky?

Rules:
- Answer using only the structured scene information.
- Give only the final answer.
- Do not explain.
- If the answer is not available, answer unknown.

Final answer:"
121021964,2329558,What is in the sky?,rel,clouds,caption_style_sst_mistral,clouds,clouds,1,1,242,3959.754041999986,"The scene contains clouds, man, flag, deck, window, dock, boat, box, shirt, sky, rope. Object counts are: clouds: 5. Visible attributes include: clouds: white, flag: blue, deck: upper, window: square, box: small, box: brown, sky: blue. Object relations include: clouds to the right of clouds, man to the left of dock, man to the right of rope, man watching boat, flag to the left of clouds, clouds to the left of clouds, clouds in sky, dock to the right of man, dock to the right of shirt, boat on dock, boat to the right of clouds, clouds to the left of boat, clouds to the right of flag, shirt to the left of dock, shirt to the right of rope, rope to the left of man, rope to the left of shirt.","You are answering a visual question using only the structured scene information below.

Structured scene:
The scene contains clouds, man, flag, deck, window, dock, boat, box, shirt, sky, rope. Object counts are: clouds: 5. Visible attributes include: clouds: white, flag: blue, deck: upper, window: square, box: small, box: brown, sky: blue. Object relations include: clouds to the right of clouds, man to the left of dock, man to the right of rope, man watching boat, flag to the left of clouds, clouds to the left of clouds, clouds in sky, dock to the right of man, dock to the right of shirt, boat on dock, boat to the right of clouds, clouds to the left of boat, clouds to the right of flag, shirt to the left of dock, shirt to the right of rope, rope to the left of man, rope to the left of shirt.

Question:
What is in the sky?

Rules:
- Answer using only the structured scene information.
- Give only the final answer.
- Do not explain.
- If the answer is not available, answer unknown.

Final answer:"
111220,347,Is the television sitting on a cabinet?,rel,yes,full_sst_mistral,Yes,yes,1,1,285,4084.058082997217,"Objects: wall, window, chair, table, television, poster, cabinet, marker, building
Counts: wall: 2, marker: 2
Attributes: chair: black, poster: large, cabinet: large, cabinet: black
Relations: wall to the left of window, wall on the side of building, window to the right of marker, window to the right of wall, window to the left of television, chair sitting at table, table to the left of poster, table to the left of wall, table to the left of cabinet, television to the left of poster, television to the left of wall, television sitting on cabinet, television to the right of window, wall to the right of table, wall to the right of cabinet, wall to the right of television, poster leaning against wall, poster to the right of table, poster on wall, poster to the right of television, poster to the right of cabinet, cabinet to the right of table, cabinet to the left of wall, cabinet to the left of poster, marker to the left of window
Text: ","You are answering a visual question using only the structured scene information below.

Structured scene:
Objects: wall, window, chair, table, television, poster, cabinet, marker, building
Counts: wall: 2, marker: 2
Attributes: chair: black, poster: large, cabinet: large, cabinet: black
Relations: wall to the left of window, wall on the side of building, window to the right of marker, window to the right of wall, window to the left of television, chair sitting at table, table to the left of poster, table to the left of wall, table to the left of cabinet, television to the left of poster, television to the left of wall, television sitting on cabinet, television to the right of window, wall to the right of table, wall to the right of cabinet, wall to the right of television, poster leaning against wall, poster to the right of table, poster on wall, poster to the right of television, poster to the right of cabinet, cabinet to the right of table, cabinet to the left of wall, cabinet to the left of poster, marker to the left of window
Text: 

Question:
Is the television sitting on a cabinet?

Rules:
- Answer using only the structured scene information.
- Give only the final answer.
- Do not explain.
- If the answer is not available, answer unknown.

Final answer:"
111220,347,Is the television sitting on a cabinet?,rel,yes,keyword_filtered_sst_mistral,Yes,yes,1,1,193,2581.9191670016153,"Objects: table, cabinet, television, wall, window, poster
Counts: wall: 2
Attributes: poster: large, cabinet: large, cabinet: black
Relations: window to the left of television, table to the left of cabinet, television to the left of poster, television to the left of wall, television sitting on cabinet, television to the right of window, wall to the right of cabinet, wall to the right of television, poster to the right of television, poster to the right of cabinet, cabinet to the right of table, cabinet to the left of wall, cabinet to the left of poster
Text: ","You are answering a visual question using only the structured scene information below.

Structured scene:
Objects: table, cabinet, television, wall, window, poster
Counts: wall: 2
Attributes: poster: large, cabinet: large, cabinet: black
Relations: window to the left of television, table to the left of cabinet, television to the left of poster, television to the left of wall, television sitting on cabinet, television to the right of window, wall to the right of cabinet, wall to the right of television, poster to the right of television, poster to the right of cabinet, cabinet to the right of table, cabinet to the left of wall, cabinet to the left of poster
Text: 

Question:
Is the television sitting on a cabinet?

Rules:
- Answer using only the structured scene information.
- Give only the final answer.
- Do not explain.
- If the answer is not available, answer unknown.

Final answer:"
111220,347,Is the television sitting on a cabinet?,rel,yes,compact_keyword_sst_mistral,Yes,yes,1,1,154,2309.437750001962,"obj: table, cabinet, television, wall, window, poster | cnt: wall: 2 | attr: poster: large, cabinet: large, cabinet: black | rel: window to the left of television, table to the left of cabinet, television to the left of poster, television to the left of wall, television sitting on cabinet, television to the right of window, wall to the right of cabinet, wall to the right of television, poster to the right of television, poster to the right of cabinet, cabinet to the right of table, cabinet to the left of wall, cabinet to the left of poster","Scene: obj: table, cabinet, television, wall, window, poster | cnt: wall: 2 | attr: poster: large, cabinet: large, cabinet: black | rel: window to the left of television, table to the left of cabinet, television to the left of poster, television to the left of wall, television sitting on cabinet, television to the right of window, wall to the right of cabinet, wall to the right of television, poster to the right of television, poster to the right of cabinet, cabinet to the right of table, cabinet to the left of wall, cabinet to the left of poster
Q: Is the television sitting on a cabinet?
Answer only with the final short answer. If unknown, say unknown.
A:"
111220,347,Is the television sitting on a cabinet?,rel,yes,objects_only_sst_mistral,Unknown,unknown,0,0,96,2091.805042000487,"Objects: wall, window, chair, table, television, poster, cabinet, marker, building
Counts: 
Attributes: 
Relations: 
Text: ","You are answering a visual question using only the structured scene information below.

Structured scene:
Objects: wall, window, chair, table, television, poster, cabinet, marker, building
Counts: 
Attributes: 
Relations: 
Text: 

Question:
Is the television sitting on a cabinet?

Rules:
- Answer using only the structured scene information.
- Give only the final answer.
- Do not explain.
- If the answer is not available, answer unknown.

Final answer:"
111220,347,Is the television sitting on a cabinet?,rel,yes,no_relations_sst_mistral,Unknown,unknown,0,0,120,1603.6833749967627,"Objects: wall, window, chair, table, television, poster, cabinet, marker, building
Counts: wall: 2, marker: 2
Attributes: chair: black, poster: large, cabinet: large, cabinet: black
Relations: 
Text: ","You are answering a visual question using only the structured scene information below.

Structured scene:
Objects: wall, window, chair, table, television, poster, cabinet, marker, building
Counts: wall: 2, marker: 2
Attributes: chair: black, poster: large, cabinet: large, cabinet: black
Relations: 
Text: 

Question:
Is the television sitting on a cabinet?

Rules:
- Answer using only the structured scene information.
- Give only the final answer.
- Do not explain.
- If the answer is not available, answer unknown.

Final answer:"
111220,347,Is the television sitting on a cabinet?,rel,yes,no_attributes_sst_mistral,Yes,yes,1,1,270,3637.3713749999297,"Objects: wall, window, chair, table, television, poster, cabinet, marker, building
Counts: wall: 2, marker: 2
Attributes: 
Relations: wall to the left of window, wall on the side of building, window to the right of marker, window to the right of wall, window to the left of television, chair sitting at table, table to the left of poster, table to the left of wall, table to the left of cabinet, television to the left of poster, television to the left of wall, television sitting on cabinet, television to the right of window, wall to the right of table, wall to the right of cabinet, wall to the right of television, poster leaning against wall, poster to the right of table, poster on wall, poster to the right of television, poster to the right of cabinet, cabinet to the right of table, cabinet to the left of wall, cabinet to the left of poster, marker to the left of window
Text: ","You are answering a visual question using only the structured scene information below.

Structured scene:
Objects: wall, window, chair, table, television, poster, cabinet, marker, building
Counts: wall: 2, marker: 2
Attributes: 
Relations: wall to the left of window, wall on the side of building, window to the right of marker, window to the right of wall, window to the left of television, chair sitting at table, table to the left of poster, table to the left of wall, table to the left of cabinet, television to the left of poster, television to the left of wall, television sitting on cabinet, television to the right of window, wall to the right of table, wall to the right of cabinet, wall to the right of television, poster leaning against wall, poster to the right of table, poster on wall, poster to the right of television, poster to the right of cabinet, cabinet to the right of table, cabinet to the left of wall, cabinet to the left of poster, marker to the left of window
Text: 

Question:
Is the television sitting on a cabinet?

Rules:
- Answer using only the structured scene information.
- Give only the final answer.
- Do not explain.
- If the answer is not available, answer unknown.

Final answer:"
